i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
435,3422750000000,3422753097111,3422775758277,25758.277,15000.408,0
436,3422800000000,3422812017574,3422853216788,53216.788,15000.416,1
437,3422850000000,3422855303477,3422875481941,25481.941,15000.336,0
438,3422900000000,3422913044844,3422954237907,54237.907,15000.656,1
439,3422950000000,3422954248178,3422975840993,25840.993,15000.304,0
440,3423000000000,3423013039785,3423050749399,50749.399,15000.320,1
441,3423050000000,3423052004032,3423076189838,26189.838,15000.312,0
442,3423100000000,3423113019640,3423154248268,54248.268,15000.312,1
443,3423150000000,3423155337433,3423179364369,29364.369,15000.432,0
444,3423200000000,3423214758613,3423253474558,53474.558,15000.328,1
445,3423250000000,3423256751733,3423276813613,26813.613,15000.488,0
446,3423300000000,3423312005351,3423353460347,53460.347,15000.384,1
447,3423350000000,3423355599281,3423375659273,25659.273,15000.312,0
448,3423400000000,3423413032389,3423450277514,50277.514,15000.408,1
449,3423450000000,3423452013235,3423475484433,25484.433,15000.416,0
450,3423500000000,3423513026283,3423545123121,45123.121,15000.496,0
451,3423550000000,3423551810550,3423571907468,21907.468,15000.400,0
452,3423600000000,3423600032899,3423631708158,31708.158,15000.320,0
453,3423650000000,3423652029228,3423678540394,28540.394,15000.408,0
454,3423700000000,3423700016633,3423731023914,31023.914,15000.560,0
455,3423750000000,3423752059383,3423783466669,33466.669,15000.736,0
456,3423800000000,3423800066706,3423850117129,50117.129,15000.504,1
457,3423850000000,3423851137331,3423926078055,76078.055,15000.432,1
458,3423900000000,3423927152693,3423968099436,68099.436,15000.448,1
459,3423950000000,3423968637127,3423985944420,35944.420,15000.472,0
460,3424000000000,3424000721551,3424070721613,70721.613,15000.456,1
461,3424050000000,3424071107139,3424142666095,92666.095,15000.352,1
462,3424100000000,3424148220641,3424196145466,96145.466,15000.512,1
463,3424150000000,3424205052343,3424249229057,99229.057,15000.400,1
464,3424200000000,3424252005187,3424275696218,75696.218,15000.272,1
465,3424250000000,3424275723160,3424295822957,45822.957,15000.496,0
466,3424300000000,3424309081072,3424350192004,50192.004,15000.344,1
467,3424350000000,3424352013663,3424375534370,25534.370,15040.120,0
468,3424400000000,3424408071194,3424439284917,39284.917,15000.504,0
469,3424450000000,3424452004773,3424487269362,37269.362,15000.520,0
470,3424500000000,3424510352290,3424547489823,47489.823,15000.488,0
471,3424550000000,3424552051382,3424575491295,25491.295,15000.400,0
472,3424600000000,3424613043143,3424650173716,50173.716,15000.784,1
473,3424650000000,3424652271132,3424677437470,27437.470,15000.464,0
474,3424700000000,3424709687898,3424756181429,56181.429,15000.664,1
475,3424750000000,3424756197860,3424776426920,26426.920,15000.312,0
476,3424800000000,3424812014719,3424855299062,55299.062,15000.496,1
477,3424850000000,3424858506498,3424878848463,28848.463,15000.464,0
478,3424900000000,3424920020207,3424947027266,47027.266,15000.432,0
479,3424950000000,3424952004581,3424967094002,17094.002,15000.424,0
480,3425000000000,3425000049966,3425046916263,46916.263,15000.336,0
481,3425050000000,3425052065974,3425075035894,25035.894,15000.504,0
482,3425100000000,3425100046138,3425131091193,31091.193,15000.352,0
483,3425150000000,3425155414581,3425175464637,25464.637,15000.320,0
484,3425200000000,3425200074973,3425224268026,24268.026,15000.288,0
485,3425250000000,3425252123091,3425272196450,22196.450,15000.408,0
486,3425300000000,3425308015634,3425349988363,49988.363,15000.424,0
487,3425350000000,3425350998669,3425375568896,25568.896,15000.432,0
488,3425400000000,3425408075307,3425450210768,50210.768,15000.488,1
489,3425450000000,3425452005309,3425475370219,25370.219,15000.312,0
490,3425500000000,3425512006506,3425549690193,49690.193,15000.528,0
491,3425550000000,3425552006154,3425575377391,25377.391,15000.352,0
492,3425600000000,3425608014144,3425653752583,53752.583,15000.384,1
493,3425650000000,3425656005829,3425676850695,26850.695,15000.320,0
494,3425700000000,3425705264162,3425754853337,54853.337,15000.440,1
495,3425750000000,3425756084980,3425783113918,33113.918,15000.448,0
496,3425800000000,3425800032982,3425824089947,24089.947,15000.488,0
497,3425850000000,3425850059526,3425875225840,25225.840,15000.448,0
498,3425900000000,3425900032603,3425924814143,24814.143,15000.304,0
499,3425950000000,3425950011814,3425986757678,36757.678,15000.432,0
500,3426000000000,3426000421397,3426084872148,84872.148,15000.496,1
501,3426050000000,3426089392766,3426143346321,93346.321,15000.512,1
502,3426100000000,3426144004692,3426189972667,89972.667,15000.440,1
503,3426150000000,3426192006392,3426230089964,80089.964,15000.488,1
504,3426200000000,3426236010749,3426270153295,70153.295,15000.328,1
505,3426250000000,3426271174913,3426294630984,44630.984,15000.656,0
506,3426300000000,3426310673300,3426351720757,51720.757,15000.296,1
507,3426350000000,3426355715099,3426375744277,25744.277,15000.336,0
508,3426400000000,3426408024687,3426449886479,49886.479,15000.512,0
509,3426450000000,3426452005614,3426475415968,25415.968,15000.480,0
510,3426500000000,3426524085670,3426574662424,74662.424,15000.320,1
511,3426550000000,3426579700183,3426599679644,49679.644,15000.504,0
512,3426600000000,3426608337115,3426649632106,49632.106,15000.776,0
513,3426650000000,3426656005821,3426678928721,28928.721,15000.304,0
514,3426700000000,3426708034036,3426743039667,43039.667,15000.512,0
515,3426750000000,3426752063464,3426767963701,17963.701,15000.608,0
516,3426800000000,3426804024132,3426840130679,40130.679,15000.352,0
517,3426850000000,3426852005313,3426875227800,25227.800,15000.328,0
518,3426900000000,3426904024265,3426952073929,52073.929,15000.408,1
519,3426950000000,3426956006715,3426975020147,25020.147,15000.456,0
520,3427000000000,3427015042554,3427050084422,50084.422,15000.456,1
521,3427050000000,3427053028916,3427075559019,25559.019,15000.392,0
522,3427100000000,3427114259900,3427150904027,50904.027,15000.408,1
523,3427150000000,3427153039545,3427176988966,26988.966,15000.272,0
524,3427200000000,3427213592735,3427248860876,48860.876,15000.392,0
525,3427250000000,3427253620102,3427273706052,23706.052,15000.384,0
526,3427300000000,3427312034263,3427353312607,53312.607,15000.544,1
527,3427350000000,3427355495826,3427375578088,25578.088,15000.376,0
528,3427400000000,3427412021028,3427447643593,47643.593,15000.488,0
529,3427450000000,3427453082052,3427475450989,25450.989,15000.368,0
530,3427500000000,3427513035604,3427550857058,50857.058,15000.432,1
531,3427550000000,3427552004795,3427575447467,25447.467,15000.384,0
532,3427600000000,3427608009361,3427623114341,23114.341,15000.520,0
533,3427650000000,3427650008368,3427687038533,37038.533,15000.640,0
534,3427700000000,3427704039222,3427745304600,45304.600,15000.488,0
535,3427750000000,3427750089552,3427776176994,26176.994,15000.480,0
536,3427800000000,3427808043904,3427850294334,50294.334,15000.440,1
537,3427850000000,3427851337695,3427876552101,26552.101,15000.720,0
538,3427900000000,3427911317933,3427965078718,65078.718,15000.464,1
539,3427950000000,3427967180077,3427999910144,49910.144,15000.536,0
540,3428000000000,3428028395974,3428097108893,97108.893,15000.400,1
541,3428050000000,3428100015102,3428153372906,103372.906,15000.520,1
542,3428100000000,3428153383529,3428189133685,89133.685,15000.344,1
543,3428150000000,3428190200508,3428230959528,80959.528,15000.472,1
544,3428200000000,3428236012358,3428260975005,60975.005,15000.304,1
545,3428250000000,3428265997933,3428284126857,34126.857,15000.304,0
546,3428300000000,3428304014893,3428343469523,43469.523,15000.432,0
547,3428350000000,3428352011697,3428376665981,26665.981,15000.480,0
548,3428400000000,3428412013125,3428450495654,50495.654,15000.440,1
549,3428450000000,3428452005406,3428477176536,27176.536,15000.384,0
550,3428500000000,3428500059022,3428524172296,24172.296,15000.376,0
551,3428550000000,3428554456787,3428578505641,28505.641,15000.448,0
552,3428600000000,3428604012427,3428637017508,37017.508,15000.296,0
553,3428650000000,3428650011073,3428673039325,23039.325,15000.456,0
554,3428700000000,3428700056512,3428736162491,36162.491,15000.272,0
555,3428750000000,3428750599333,3428766739386,16739.386,15000.600,0
556,3428800000000,3428800066476,3428836688196,36688.196,15000.384,0
557,3428850000000,3428850091717,3428875133599,25133.599,15000.472,0
558,3428900000000,3428900044234,3428923746184,23746.184,15000.696,0
559,3428950000000,3428953311845,3428976612974,26612.974,15000.704,0
560,3429000000000,3429012674101,3429059268185,59268.185,15000.512,1
561,3429050000000,3429059287767,3429079297131,29297.131,15000.432,0
562,3429100000000,3429100015758,3429128491420,28491.420,15000.288,0
563,3429150000000,3429152006215,3429178933432,28933.432,15000.272,0
564,3429200000000,3429237953232,3429293457041,93457.041,15000.464,1
565,3429250000000,3429293512341,3429349021950,99021.950,15000.408,1
566,3429300000000,3429352030000,3429367150498,67150.498,15000.400,1
567,3429350000000,3429367165241,3429382233496,32233.496,15000.336,0
568,3429400000000,3429415570697,3429451150640,51150.640,15000.616,1
569,3429450000000,3429456004572,3429476157725,26157.725,15000.672,0
570,3429500000000,3429500078220,3429525446584,25446.584,15000.344,0
571,3429550000000,3429552035456,3429577987316,27987.316,15000.264,0
572,3429600000000,3429600054899,3429620460043,20460.043,15000.336,0
573,3429650000000,3429656033427,3429676108530,26108.530,15000.376,0
574,3429700000000,3429701215512,3429725026831,25026.831,15000.424,0
575,3429750000000,3429752029771,3429772401613,22401.613,15000.384,0
576,3429800000000,3429800076323,3429840374055,40374.055,15000.400,0
577,3429850000000,3429850007538,3429874077375,24077.375,15000.424,0
578,3429900000000,3429900034579,3429922023270,22023.270,15000.520,0
579,3429950000000,3429950315610,3430008783584,58783.584,15000.728,1
580,3430000000000,3430010457014,3430031710848,31710.848,15000.488,0
581,3430050000000,3430050013885,3430116209647,66209.647,15000.416,1
582,3430100000000,3430119171348,3430152047956,52047.956,15000.816,1
583,3430150000000,3430156006358,3430190386967,40386.967,15000.304,0
584,3430200000000,3430204557982,3430238586863,38586.863,15000.296,0
585,3430250000000,3430252031944,3430277533104,27533.104,15000.488,0
586,3430300000000,3430320062188,3430348292394,48292.394,15000.408,0
587,3430350000000,3430352010012,3430371474769,21474.769,15000.776,0
588,3430400000000,3430413068469,3430447191096,47191.096,15000.376,0
589,3430450000000,3430450107760,3430475809707,25809.707,15000.376,0
590,3430500000000,3430513031266,3430553584781,53584.781,15000.296,1
591,3430550000000,3430553594852,3430575592092,25592.092,15000.408,0
592,3430600000000,3430613027757,3430653275725,53275.725,15000.744,1
593,3430650000000,3430653308683,3430674983568,24983.568,15000.720,0
594,3430700000000,3430700029360,3430739556801,39556.801,15000.400,0
595,3430750000000,3430750015430,3430770610334,20610.334,15000.328,0
596,3430800000000,3430808058134,3430840194704,40194.704,15000.288,0
597,3430850000000,3430851879705,3430875554567,25554.567,15000.336,0
598,3430900000000,3430912011458,3430953352151,53352.151,15000.496,1
599,3430950000000,3430953362958,3430975404971,25404.971,15000.456,0
