i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
0,3401000000000,3401004039388,3401020691688,20691.688,5000.368,1
1,3401020000000,3401028067172,3401035728437,15728.437,5000.376,0
2,3401040000000,3401040042599,3401049069416,9069.416,5000.336,0
3,3401060000000,3401060907229,3401072186009,12186.009,5000.480,0
4,3401080000000,3401080064362,3401087969857,7969.857,5000.328,0
5,3401100000000,3401116009929,3401124980134,24980.134,5000.312,1
6,3401120000000,3401128005515,3401135034791,15034.791,5000.472,0
7,3401140000000,3401141969475,3401151455347,11455.347,5000.472,0
8,3401160000000,3401160119934,3401168198729,8198.729,5000.504,0
9,3401180000000,3401180028406,3401185038408,5038.408,5000.496,0
10,3401200000000,3401204032832,3401216243019,16243.019,5000.376,0
11,3401220000000,3401220085702,3401237039709,17039.709,5000.496,0
12,3401240000000,3401240006782,3401245038742,5038.742,5000.376,0
13,3401260000000,3401260018391,3401265023457,5023.457,5000.312,0
14,3401280000000,3401280058710,3401285090710,5090.710,5000.520,0
15,3401300000000,3401300103501,3401305104647,5104.647,5000.456,0
16,3401320000000,3401320551215,3401329559042,9559.042,5000.512,0
17,3401340000000,3401340020006,3401345020665,5020.665,5000.392,0
18,3401360000000,3401360005538,3401365011939,5011.939,5000.344,0
19,3401380000000,3401380059368,3401385063154,5063.154,5000.360,0
20,3401400000000,3401404007038,3401418319509,18319.509,5000.472,0
21,3401420000000,3401420006239,3401433179742,13179.742,5000.424,0
22,3401440000000,3401440441891,3401445451725,5451.725,5000.440,0
23,3401460000000,3401460012131,3401469240190,9240.190,5000.432,0
24,3401480000000,3401480060618,3401485061388,5061.388,5000.304,0
25,3401500000000,3401501133448,3401512225769,12225.769,5000.312,0
26,3401520000000,3401520194180,3401525334421,5334.421,5000.432,0
27,3401540000000,3401544030226,3401549031172,9031.172,5000.536,0
28,3401560000000,3401564005078,3401569306851,9306.851,5000.328,0
29,3401580000000,3401580062083,3401585067149,5067.149,5000.280,0
30,3401600000000,3401610877521,3401617202975,17202.975,5000.512,0
31,3401620000000,3401623684610,3401641983763,21983.763,5000.424,1
32,3401640000000,3401641994290,3401647025298,7025.298,5000.448,0
33,3401660000000,3401660011831,3401665017920,5017.920,5000.440,0
34,3401680000000,3401680135072,3401685137458,5137.458,5001.912,0
35,3401700000000,3401704008867,3401717009150,17009.150,5000.776,0
36,3401720000000,3401720008421,3401735071672,15071.672,5000.448,0
37,3401740000000,3401740006647,3401745007185,5007.185,5000.504,0
38,3401760000000,3401764278206,3401773288584,13288.584,5000.408,0
39,3401780000000,3401780037641,3401785140324,5140.324,5000.304,0
40,3401800000000,3401820040604,3401837619488,37619.488,5000.368,1
41,3401820000000,3401840005321,3401846970834,26970.834,5000.280,1
42,3401840000000,3401850095439,3401855096066,15096.066,5000.424,0
43,3401860000000,3401864005147,3401875115067,15115.067,5000.312,0
44,3401880000000,3401880071688,3401885072298,5072.298,5000.304,0
45,3401900000000,3401928043407,3401933044553,33044.553,5000.776,1
46,3401920000000,3401936217827,3401964585597,44585.597,5000.464,1
47,3401940000000,3401964600715,3401983332814,43332.814,5000.384,1
48,3401960000000,3401984046612,3401993961447,33961.447,5000.448,1
49,3401980000000,3401999618404,3402028601337,48601.337,5000.440,1
50,3402000000000,3402028614361,3402050613751,50613.751,5000.384,1
51,3402020000000,3402050629518,3402059693564,39693.564,5000.440,1
52,3402040000000,3402064870794,3402073660388,33660.388,5000.368,1
53,3402060000000,3402076009320,3402083654193,23654.193,5000.392,1
54,3402080000000,3402087083786,3402096136553,16136.553,5000.792,0
55,3402100000000,3402124042394,3402129196554,29196.554,5000.440,1
56,3402120000000,3402140107719,3402153088852,33088.852,5000.280,1
57,3402140000000,3402156005200,3402161005946,21005.946,5000.456,1
58,3402160000000,3402168005945,3402184791172,24791.172,5000.280,1
59,3402180000000,3402185356412,3402190357903,10357.903,5000.496,0
60,3402200000000,3402200010820,3402208982137,8982.137,5000.456,0
61,3402220000000,3402224008206,3402229170790,9170.790,5000.432,0
62,3402240000000,3402244017024,3402255163365,15163.365,5000.504,0
63,3402260000000,3402261154818,3402271765164,11765.164,5000.416,0
64,3402280000000,3402280022075,3402298518206,18518.206,5000.496,0
65,3402300000000,3402316931703,3402328198915,28198.915,5000.384,1
66,3402320000000,3402328597031,3402333597850,13597.850,5000.400,0
67,3402340000000,3402340036928,3402349036779,9036.779,5000.344,0
68,3402360000000,3402368037803,3402374727551,14727.551,5000.392,0
69,3402380000000,3402380014837,3402390978031,10978.031,5000.488,0
70,3402400000000,3402407128494,3402416231706,16231.706,5000.448,0
71,3402420000000,3402420027617,3402430497789,10497.789,5000.392,0
72,3402440000000,3402440012571,3402454038823,14038.823,5000.464,0
73,3402460000000,3402460037971,3402468863211,8863.211,5000.688,0
74,3402480000000,3402480012208,3402489014026,9014.026,5000.464,0
75,3402500000000,3402503194683,3402523596817,23596.817,5012.048,1
76,3402520000000,3402529891217,3402538891716,18891.716,5000.368,0
77,3402540000000,3402540017661,3402561059854,21059.854,5000.288,1
78,3402560000000,3402561070085,3402566070432,6070.432,5000.360,0
79,3402580000000,3402580060958,3402589106382,9106.382,5002.008,0
80,3402600000000,3402620029900,3402633058693,33058.693,5000.496,1
81,3402620000000,3402639261372,3402644290892,24290.892,5000.296,1
82,3402640000000,3402644320834,3402649321445,9321.445,5000.296,0
83,3402660000000,3402665562077,3402670579615,10579.615,5000.320,0
84,3402680000000,3402680070575,3402685075129,5075.129,5003.776,0
85,3402700000000,3402704020429,3402717034159,17034.159,5000.376,0
86,3402720000000,3402724006736,3402738269667,18269.667,5000.448,0
87,3402740000000,3402740006722,3402745023235,5023.235,5000.352,0
88,3402760000000,3402764017315,3402769047972,9047.972,5000.504,0
89,3402780000000,3402780026164,3402785027207,5027.207,5000.488,0
90,3402800000000,3402804012272,3402817020914,17020.914,5000.504,0
91,3402820000000,3402824015785,3402832060687,12060.687,5000.400,0
92,3402840000000,3402840059072,3402845072161,5072.161,5000.432,0
93,3402860000000,3402860010005,3402869008272,9008.272,5000.296,0
94,3402880000000,3402880059372,3402885064318,5064.318,5000.416,0
95,3402900000000,3402904012186,3402913017412,13017.412,5000.472,0
96,3402920000000,3402920010651,3402925066170,5066.170,5000.328,0
97,3402940000000,3402940020645,3402945032550,5032.550,5000.504,0
98,3402960000000,3402960010647,3402965011042,5011.042,5000.352,0
99,3402980000000,3402980015977,3402985016603,5016.603,5000.264,0
100,3403000000000,3403009107047,3403030121978,30121.978,5000.784,1
101,3403020000000,3403036044917,3403045045903,25045.903,5000.464,1
102,3403040000000,3403046074463,3403051125814,11125.814,5000.488,0
103,3403060000000,3403060011513,3403069017676,9017.676,5000.472,0
104,3403080000000,3403080016411,3403085344510,5344.510,5000.344,0
105,3403100000000,3403104009054,3403109009968,9009.968,5000.424,0
106,3403120000000,3403120027958,3403129071038,9071.038,5000.336,0
107,3403140000000,3403142327831,3403147335881,7335.881,5000.464,0
108,3403160000000,3403163511998,3403173876298,13876.298,5000.408,0
109,3403180000000,3403180057554,3403185112680,5112.680,5000.400,0
110,3403200000000,3403220021176,3403233049186,33049.186,5000.336,1
111,3403220000000,3403233306360,3403244495393,24495.393,5000.344,1
112,3403240000000,3403244521160,3403249521906,9521.906,5000.488,0
113,3403260000000,3403264006718,3403273032199,13032.199,5000.272,0
114,3403280000000,3403280021494,3403285155591,5155.591,5000.520,0
115,3403300000000,3403324035826,3403335958664,35958.664,5000.408,1
116,3403320000000,3403336147843,3403341148485,21148.485,5000.440,1
117,3403340000000,3403341200826,3403346215155,6215.155,5000.448,0
118,3403360000000,3403360034301,3403369047647,9047.647,5000.704,0
119,3403380000000,3403380058230,3403385433606,5433.606,5000.488,0
120,3403400000000,3403400025986,3403409632338,9632.338,5000.448,0
121,3403420000000,3403420280274,3403425294731,5294.731,5000.360,0
122,3403440000000,3403440124119,3403450237492,10237.492,5000.712,0
123,3403460000000,3403460017184,3403468737263,8737.263,5000.376,0
124,3403480000000,3403480062703,3403486534075,6534.075,5000.368,0
125,3403500000000,3403520050476,3403531242389,31242.389,5000.280,1
126,3403520000000,3403535154668,3403544280014,24280.014,5000.608,1
127,3403540000000,3403545621616,3403560955089,20955.089,5000.312,1
128,3403560000000,3403564007411,3403570988419,10988.419,5000.496,0
129,3403580000000,3403580060297,3403585648115,5648.115,5000.296,0
130,3403600000000,3403604022806,3403613043552,13043.552,5000.264,0
131,3403620000000,3403624016209,3403633021155,13021.155,5000.512,0
132,3403640000000,3403640016434,3403645505602,5505.602,5000.504,0
133,3403660000000,3403660907494,3403665908304,5908.304,5000.488,0
134,3403680000000,3403680057611,3403685073948,5073.948,5000.392,0
135,3403700000000,3403705826266,3403710855290,10855.290,5000.320,0
136,3403720000000,3403720030041,3403725030539,5030.539,5000.264,0
137,3403740000000,3403740183664,3403749241215,9241.215,5000.464,0
138,3403760000000,3403760034349,3403769046287,9046.287,5000.680,0
139,3403780000000,3403780059685,3403785060631,5060.631,5000.304,0
140,3403800000000,3403804023506,3403813025117,13025.117,5000.344,0
141,3403820000000,3403820042170,3403833069595,13069.595,5000.328,0
142,3403840000000,3403840040148,3403853067814,13067.814,5000.776,0
143,3403860000000,3403860039118,3403873059336,13059.336,5000.384,0
144,3403880000000,3403880058263,3403885066473,5066.473,5000.368,0
145,3403900000000,3403920094112,3403933103035,33103.035,5000.520,1
146,3403920000000,3403936044726,3403948983157,28983.157,5000.312,1
147,3403940000000,3403952051055,3403967202699,27202.699,5000.352,1
148,3403960000000,3403984090079,3403994342674,34342.674,5000.440,1
149,3403980000000,3403995185296,3404001498958,21498.958,5000.416,1
150,3404000000000,3404001916921,3404010557493,10557.493,5000.288,0
151,3404020000000,3404020087155,3404030308016,10308.016,5000.568,0
152,3404040000000,3404044374089,3404057527322,17527.322,5000.264,0
153,3404060000000,3404064089239,3404083016940,23016.940,5000.304,1
154,3404080000000,3404088309018,3404108561379,28561.379,5000.448,1
155,3404100000000,3404120170183,3404135284702,35284.702,5000.440,1
156,3404120000000,3404136012203,3404149013335,29013.335,5000.400,1
157,3404140000000,3404160046683,3404165047190,25047.190,5000.472,1
158,3404160000000,3404172002784,3404177003306,17003.306,5000.504,0
159,3404180000000,3404184002737,3404191000016,11000.016,5000.264,0
160,3404200000000,3404200020961,3404205021820,5021.820,5000.456,0
161,3404220000000,3404220073743,3404225201289,5201.289,5000.448,0
162,3404240000000,3404240060795,3404245090275,5090.275,5000.384,0
163,3404260000000,3404260032686,3404265055887,5055.887,5000.472,0
164,3404280000000,3404280040744,3404285044706,5044.706,5000.416,0
165,3404300000000,3404308030651,3404313031238,13031.238,5000.328,0
166,3404320000000,3404320318144,3404325319155,5319.155,5000.400,0
167,3404340000000,3404340308179,3404349325445,9325.445,5000.368,0
168,3404360000000,3404360011810,3404365015724,5015.724,5000.472,0
169,3404380000000,3404380057328,3404385074266,5074.266,5000.432,0
170,3404400000000,3404410256050,3404415257092,15257.092,5000.520,0
171,3404420000000,3404432108098,3404443508197,23508.197,5000.328,1
172,3404440000000,3404456017931,3404464455469,24455.469,5000.416,1
173,3404460000000,3404469494565,3404478514254,18514.254,5000.344,0
174,3404480000000,3404480031740,3404487194143,7194.143,5000.408,0
175,3404500000000,3404513822298,3404518823116,18823.116,5000.608,0
176,3404520000000,3404532082310,3404545120846,25120.846,5000.536,1
177,3404540000000,3404547695474,3404556711396,16711.396,5000.368,0
178,3404560000000,3404561345352,3404566346131,6346.131,5000.432,0
179,3404580000000,3404580063732,3404585065254,5065.254,5000.536,0
180,3404600000000,3404608036408,3404613037003,13037.003,5000.280,0
181,3404620000000,3404624011220,3404641113464,21113.464,5000.336,1
182,3404640000000,3404644005854,3404649670530,9670.530,5000.416,0
183,3404660000000,3404660007512,3404671118863,11118.863,5000.424,0
184,3404680000000,3404680070685,3404685081743,5081.743,5000.592,0
185,3404700000000,3404716032107,3404725032550,25032.550,5000.400,1
186,3404720000000,3404730285607,3404735322111,15322.111,5000.416,0
187,3404740000000,3404744111321,3404750199039,10199.039,5000.416,0
188,3404760000000,3404764228770,3404770253005,10253.005,5000.312,0
189,3404780000000,3404784037969,3404789038604,9038.604,5000.280,0
190,3404800000000,3404816119495,3404833141721,33141.721,5000.472,1
191,3404820000000,3404836004513,3404845023938,25023.938,5000.480,1
192,3404840000000,3404848005194,3404858347295,18347.295,5000.600,0
193,3404860000000,3404868107525,3404873122982,13122.982,5000.352,0
194,3404880000000,3404880058193,3404885059124,5059.124,5000.520,0
195,3404900000000,3404901915866,3404910927404,10927.404,5000.528,0
196,3404920000000,3404920412893,3404933421831,13421.831,5000.304,0
197,3404940000000,3404940290583,3404952427615,12427.615,5000.312,0
198,3404960000000,3404960039531,3404973068988,13068.988,5000.360,0
199,3404980000000,3404980059435,3404985087180,5087.180,5000.512,0
200,3405000000000,3405004020944,3405011539603,11539.603,5000.432,0
201,3405020000000,3405020063351,3405033220903,13220.903,5000.496,0
202,3405040000000,3405040050674,3405056575575,16575.575,5000.440,0
203,3405060000000,3405060007335,3405071761113,11761.113,5000.400,0
204,3405080000000,3405080060205,3405085061016,5061.016,5000.464,0
205,3405100000000,3405102036317,3405111929465,11929.465,5000.512,0
206,3405120000000,3405120351029,3405133353608,13353.608,5000.456,0
207,3405140000000,3405140006511,3405152841190,12841.190,5000.280,0
208,3405160000000,3405168005178,3405175460889,15460.889,5000.312,0
209,3405180000000,3405180779253,3405185780399,5780.399,5000.784,0
210,3405200000000,3405220021102,3405233521614,33521.614,5000.480,1
211,3405220000000,3405233963679,3405250985546,30985.546,5000.384,1
212,3405240000000,3405264010867,3405274881723,34881.723,5000.272,1
213,3405260000000,3405275224163,3405280343213,20343.213,5000.496,1
214,3405280000000,3405280359620,3405285363470,5363.470,5000.488,0
215,3405300000000,3405325998958,3405334999625,34999.625,5000.392,1
216,3405320000000,3405336007658,3405348806548,28806.548,5000.392,1
217,3405340000000,3405349838436,3405366841311,26841.311,5000.392,1
218,3405360000000,3405372322616,3405377323258,17323.258,5000.272,0
219,3405380000000,3405380057651,3405385058542,5058.542,5000.544,0
220,3405400000000,3405408025400,3405419836519,19836.519,5000.392,0
221,3405420000000,3405429331999,3405440204887,20204.887,5000.320,1
222,3405440000000,3405444025948,3405453889186,13889.186,5000.344,0
223,3405460000000,3405464010543,3405473052879,13052.879,5000.320,0
224,3405480000000,3405480059669,3405485074942,5074.942,5000.376,0
225,3405500000000,3405501584724,3405513160179,13160.179,5000.320,0
226,3405520000000,3405520033186,3405533044301,13044.301,5000.800,0
227,3405540000000,3405540037212,3405556032302,16032.302,5000.656,0
228,3405560000000,3405564007801,3405573044177,13044.177,5000.400,0
229,3405580000000,3405580057087,3405585060657,5060.657,5000.368,0
230,3405600000000,3405604018644,3405617069212,17069.212,5000.520,0
231,3405620000000,3405620006886,3405633011393,13011.393,5000.528,0
232,3405640000000,3405640036590,3405653050352,13050.352,5000.344,0
233,3405660000000,3405660031473,3405673046067,13046.067,5000.320,0
234,3405680000000,3405680058185,3405685062347,5062.347,5000.496,0
235,3405700000000,3405701913241,3405710939234,10939.234,5000.360,0
236,3405720000000,3405720031543,3405733044393,13044.393,5000.272,0
237,3405740000000,3405740015962,3405753017149,13017.149,5000.440,0
238,3405760000000,3405764022699,3405773896881,13896.881,5000.480,0
239,3405780000000,3405780060139,3405785135328,5135.328,5000.456,0
240,3405800000000,3405801379464,3405816513310,16513.310,5000.480,0
241,3405820000000,3405820015689,3405833029180,13029.180,5000.336,0
242,3405840000000,3405840075407,3405853081618,13081.618,5000.496,0
243,3405860000000,3405860049027,3405873810769,13810.769,5000.312,0
244,3405880000000,3405880060044,3405885060743,5060.743,5000.368,0
245,3405900000000,3405901820595,3405919956311,19956.311,5000.448,0
246,3405920000000,3405920038994,3405936782559,16782.559,5004.264,0
247,3405940000000,3405942984398,3405947985632,7985.632,5000.408,0
248,3405960000000,3405960710666,3405976445767,16445.767,5000.552,0
249,3405980000000,3405980055584,3405985745620,5745.620,5000.512,0
250,3406000000000,3406000292305,3406013329495,13329.495,5000.496,0
251,3406020000000,3406024008245,3406037875897,17875.897,5018.000,0
252,3406040000000,3406040012911,3406052954179,12954.179,5000.472,0
253,3406060000000,3406061526049,3406070520235,10520.235,5000.424,0
254,3406080000000,3406083317040,3406088317810,8317.810,5000.416,0
255,3406100000000,3406102699827,3406116292211,16292.211,5000.488,0
256,3406120000000,3406126538910,3406134197155,14197.155,5000.320,0
257,3406140000000,3406140027405,3406162634868,22634.868,5000.512,1
258,3406160000000,3406164009702,3406174641400,14641.400,5000.408,0
259,3406180000000,3406188035164,3406209072503,29072.503,5000.496,1
260,3406200000000,3406209090397,3406223286947,23286.947,5000.416,1
261,3406220000000,3406224198301,3406243183963,23183.963,5000.320,1
262,3406240000000,3406247263765,3406272592586,32592.586,5000.520,1
263,3406260000000,3406272617480,3406278979717,18979.717,5000.432,0
264,3406280000000,3406280075674,3406297166138,17166.138,5000.528,0
265,3406300000000,3406300018911,3406313024807,13024.807,5000.312,0
266,3406320000000,3406320012281,3406335173845,15173.845,5000.488,0
267,3406340000000,3406347344758,3406360351949,20351.949,5000.480,1
268,3406360000000,3406361664651,3406370663436,10663.436,5000.288,0
269,3406380000000,3406380060218,3406389081794,9081.794,5000.520,0
270,3406400000000,3406400020518,3406417039475,17039.475,5000.488,0
271,3406420000000,3406420006808,3406437027477,17027.477,5000.520,0
272,3406440000000,3406444072724,3406455916346,15916.346,5000.472,0
273,3406460000000,3406461155348,3406470151333,10151.333,5000.272,0
274,3406480000000,3406480040874,3406521059487,41059.487,5000.368,1
275,3406500000000,3406528032282,3406549045598,49045.598,5000.304,1
276,3406520000000,3406549056853,3406564716703,44716.703,5000.480,1
277,3406540000000,3406576031746,3406587083095,47083.095,5000.456,1
278,3406560000000,3406588026351,3406597062333,37062.333,5000.360,1
279,3406580000000,3406600040713,3406605292835,25292.835,5000.616,1
280,3406600000000,3406608006545,3406617047967,17047.967,5000.280,0
281,3406620000000,3406620028931,3406633062265,13062.265,5000.448,0
282,3406640000000,3406644017636,3406649018263,9018.263,5000.264,0
283,3406660000000,3406660008047,3406666200688,6200.688,5000.360,0
284,3406680000000,3406684015695,3406693073340,13073.340,5000.520,0
285,3406700000000,3406700039088,3406717042222,17042.222,5000.360,0
286,3406720000000,3406720005875,3406737038023,17038.023,5000.408,0
287,3406740000000,3406740015492,3406745016006,5016.006,5000.288,0
288,3406760000000,3406760013230,3406769015230,9015.230,5000.672,0
289,3406780000000,3406782074514,3406787081372,7081.372,5000.264,0
290,3406800000000,3406812116885,3406830218688,30218.688,5000.320,1
291,3406820000000,3406831185326,3406844578627,24578.627,5000.592,1
292,3406840000000,3406850008279,3406859009952,19009.952,5000.352,0
293,3406860000000,3406864009771,3406873367851,13367.851,5000.424,0
294,3406880000000,3406884013828,3406889017830,9017.830,5000.456,0
295,3406900000000,3406904008990,3406913016022,13016.022,5000.320,0
296,3406920000000,3406924004919,3406933006840,13006.840,5000.528,0
297,3406940000000,3406944012271,3406953030967,13030.967,5000.464,0
298,3406960000000,3406960010667,3406975304557,15304.557,5000.336,0
299,3406980000000,3406980058681,3406985756651,5756.651,5000.464,0
300,3407000000000,3407004023691,3407017152554,17152.554,5000.368,0
301,3407020000000,3407020006415,3407033008462,13008.462,5000.408,0
302,3407040000000,3407040034590,3407053051652,13051.652,5000.280,0
303,3407060000000,3407064006256,3407073073332,13073.332,5000.512,0
304,3407080000000,3407080058191,3407085074640,5074.640,5000.496,0
305,3407100000000,3407104008498,3407113010995,13010.995,5000.736,0
306,3407120000000,3407120036291,3407133039674,13039.674,5000.456,0
307,3407140000000,3407140029893,3407153045403,13045.403,5000.472,0
308,3407160000000,3407160024263,3407173046373,13046.373,5000.440,0
309,3407180000000,3407180057870,3407185058631,5058.631,5000.392,0
310,3407200000000,3407204025311,3407213024233,13024.233,5000.272,0
311,3407220000000,3407220032905,3407244578364,24578.364,5000.408,1
312,3407240000000,3407248005850,3407257090037,17090.037,5000.296,0
313,3407260000000,3407260080345,3407266072615,6072.615,5000.480,0
314,3407280000000,3407280030077,3407286212231,6212.231,5000.360,0
315,3407300000000,3407300030975,3407309080933,9080.933,5000.280,0
316,3407320000000,3407320469850,3407334006597,14006.597,5000.560,0
317,3407340000000,3407340060151,3407349183608,9183.608,5000.336,0
318,3407360000000,3407360034018,3407369334927,9334.927,5000.264,0
319,3407380000000,3407384012132,3407389030869,9030.869,5000.280,0
320,3407400000000,3407404088304,3407417096111,17096.111,5000.376,0
321,3407420000000,3407420007000,3407432875329,12875.329,5000.496,0
322,3407440000000,3407444011896,3407453113658,13113.658,5000.440,0
323,3407460000000,3407460058527,3407477141440,17141.440,5000.360,0
324,3407480000000,3407480033258,3407485065819,5065.819,5000.352,0
325,3407500000000,3407512027072,3407525019952,25019.952,5000.336,1
326,3407520000000,3407528049953,3407540850774,20850.774,5000.480,1
327,3407540000000,3407541036706,3407547964440,7964.440,5000.520,0
328,3407560000000,3407568032597,3407575389446,15389.446,5000.384,0
329,3407580000000,3407585088248,3407590089058,10089.058,5000.464,0
330,3407600000000,3407604023737,3407609041059,9041.059,5000.368,0
331,3407620000000,3407620039027,3407628171415,8171.415,5000.504,0
332,3407640000000,3407643443156,3407656187925,16187.925,5000.496,0
333,3407660000000,3407660006304,3407665006770,5006.770,5000.440,0
334,3407680000000,3407680060045,3407685060888,5060.888,5000.408,0
335,3407700000000,3407700010634,3407705011476,5011.476,5000.416,0
336,3407720000000,3407720013643,3407733024010,13024.010,5000.280,0
337,3407740000000,3407740008061,3407748026617,8026.617,5001.080,0
338,3407760000000,3407763111986,3407768122876,8122.876,5000.528,0
339,3407780000000,3407780060708,3407785061870,5061.870,5000.384,0
340,3407800000000,3407804020775,3407821033124,21033.124,5000.448,1
341,3407820000000,3407824004745,3407833017273,13017.273,5000.352,0
342,3407840000000,3407840010307,3407848584617,8584.617,5000.496,0
343,3407860000000,3407860006637,3407865010591,5010.591,5000.416,0
344,3407880000000,3407880060802,3407885062061,5062.061,5000.728,0
345,3407900000000,3407904030388,3407917145452,17145.452,5000.504,0
346,3407920000000,3407920005889,3407936179967,16179.967,5000.456,0
347,3407940000000,3407943070960,3407955439163,15439.163,5000.416,0
348,3407960000000,3407960121931,3407974985259,14985.259,5000.512,0
349,3407980000000,3407980013980,3407985050188,5050.188,5000.352,0
350,3408000000000,3408006355564,3408019376010,19376.010,5000.376,0
351,3408020000000,3408020052212,3408053560594,33560.594,5000.944,1
352,3408040000000,3408053580257,3408064814097,24814.097,5000.384,1
353,3408060000000,3408068073442,3408073270271,13270.271,5000.368,0
354,3408080000000,3408084038375,3408093204405,13204.405,5000.368,0
355,3408100000000,3408116045980,3408122949900,22949.900,5000.392,1
356,3408120000000,3408136022663,3408145395438,25395.438,5000.432,1
357,3408140000000,3408148006460,3408157322391,17322.391,5000.504,0
358,3408160000000,3408164010222,3408174759456,14759.456,5000.368,0
359,3408180000000,3408180050470,3408192196352,12196.352,5000.280,0
360,3408200000000,3408208025734,3408217029407,17029.407,5000.352,0
361,3408220000000,3408224005098,3408229033347,9033.347,5000.536,0
362,3408240000000,3408247581999,3408252619119,12619.119,5000.472,0
363,3408260000000,3408264005909,3408273004622,13004.622,5000.456,0
364,3408280000000,3408280006520,3408286880890,6880.890,5000.464,0
365,3408300000000,3408304012879,3408313020856,13020.856,5000.400,0
366,3408320000000,3408320033488,3408333047943,13047.943,5000.400,0
367,3408340000000,3408340047729,3408353376922,13376.922,5000.456,0
368,3408360000000,3408364118851,3408370618775,10618.775,5000.480,0
369,3408380000000,3408380028677,3408385029759,5029.759,5000.408,0
370,3408400000000,3408411050389,3408416233131,16233.131,5000.344,0
371,3408420000000,3408432016508,3408439844061,19844.061,5000.288,0
372,3408440000000,3408448019014,3408462980312,22980.312,5000.280,1
373,3408460000000,3408462992335,3408467996553,7996.553,5000.472,0
374,3408480000000,3408480023563,3408485701111,5701.111,5000.480,0
375,3408500000000,3408501210923,3408512978583,12978.583,5000.280,0
376,3408520000000,3408520035573,3408558976256,38976.256,5000.448,1
377,3408540000000,3408575718328,3408588733822,48733.822,5000.328,1
378,3408560000000,3408589679214,3408594679688,34679.688,5000.448,1
379,3408580000000,3408599059645,3408615849682,35849.682,5000.392,1
380,3408600000000,3408628071230,3408641099580,41099.580,5000.712,1
381,3408620000000,3408641112291,3408650648792,30648.792,5000.512,1
382,3408640000000,3408652011922,3408661021410,21021.410,5000.456,1
383,3408660000000,3408664005695,3408671081355,11081.355,5000.504,0
384,3408680000000,3408680018800,3408685030106,5030.106,5000.288,0
385,3408700000000,3408704014305,3408713009562,13009.562,5000.416,0
386,3408720000000,3408720018283,3408733029538,13029.538,5000.488,0
387,3408740000000,3408740012724,3408753070048,13070.048,5000.272,0
388,3408760000000,3408764034115,3408773038780,13038.780,5000.728,0
389,3408780000000,3408780061604,3408785062350,5062.350,5000.304,0
390,3408800000000,3408804011935,3408813017480,13017.480,5000.456,0
391,3408820000000,3408820006426,3408833007426,13007.426,5000.480,0
392,3408840000000,3408840012763,3408853036625,13036.625,5000.464,0
393,3408860000000,3408860008549,3408873011860,13011.860,5000.288,0
394,3408880000000,3408880062826,3408885068524,5068.524,5000.288,0
395,3408900000000,3408904011573,3408913011830,13011.830,5000.440,0
396,3408920000000,3408920021255,3408933033518,13033.518,5000.760,0
397,3408940000000,3408940012081,3408956196391,16196.391,5000.712,0
398,3408960000000,3408964009777,3408973297342,13297.342,5000.384,0
399,3408980000000,3408980060728,3408985061803,5061.803,5000.336,0
400,3409000000000,3409002209015,3409011655689,11655.689,5000.504,0
401,3409020000000,3409020024933,3409033029829,13029.829,5000.304,0
402,3409040000000,3409040019263,3409050522225,10522.225,5000.312,0
403,3409060000000,3409064005968,3409076888496,16888.496,5000.488,0
404,3409080000000,3409080084005,3409085099447,5099.447,5000.336,0
405,3409100000000,3409102910182,3409115981552,15981.552,5000.360,0
406,3409120000000,3409124024779,3409137031866,17031.866,5000.288,0
407,3409140000000,3409144018244,3409149057916,9057.916,5000.432,0
408,3409160000000,3409164006734,3409172284473,12284.473,5000.336,0
409,3409180000000,3409180067797,3409185296136,5296.136,5000.440,0
410,3409200000000,3409216007133,3409229024915,29024.915,5000.376,1
411,3409220000000,3409232004120,3409249015973,29015.973,5000.280,1
412,3409240000000,3409249045691,3409255981209,15981.209,5000.408,0
413,3409260000000,3409264029755,3409269030637,9030.637,5000.536,0
414,3409280000000,3409280061004,3409285327372,5327.372,5000.520,0
415,3409300000000,3409316006763,3409330736173,30736.173,5000.280,1
416,3409320000000,3409331313013,3409344360098,24360.098,5000.304,1
417,3409340000000,3409350247927,3409360869386,20869.386,5000.488,1
418,3409360000000,3409360880497,3409369841900,9841.900,5000.384,0
419,3409380000000,3409380051659,3409385263967,5263.967,5000.408,0
420,3409400000000,3409420017416,3409432684222,32684.222,5000.488,1
421,3409420000000,3409436013827,3409441014541,21014.541,5000.400,1
422,3409440000000,3409448010886,3409458261698,18261.698,5000.296,0
423,3409460000000,3409460010491,3409469676142,9676.142,5000.440,0
424,3409480000000,3409480061953,3409485241494,5241.494,5000.504,0
425,3409500000000,3409516006320,3409532745040,32745.040,5000.400,1
426,3409520000000,3409532820867,3409541315727,21315.727,5000.440,1
427,3409540000000,3409544004935,3409557023125,17023.125,5000.272,0
428,3409560000000,3409560044927,3409569710122,9710.122,5000.344,0
429,3409580000000,3409580026801,3409585144571,5144.571,5000.432,0
430,3409600000000,3409616005543,3409629130030,29130.030,5000.384,1
431,3409620000000,3409635066688,3409640067155,20067.155,5000.360,1
432,3409640000000,3409648003548,3409657012620,17012.620,5000.400,0
433,3409660000000,3409660018519,3409670081319,10081.319,5000.312,0
434,3409680000000,3409680059054,3409685177976,5177.976,5000.416,0
435,3409700000000,3409716006573,3409729021580,29021.580,5000.272,1
