i,release_ns,start_ns,finish_ns,response_us,exec_cpu_us,miss
435,3409700000000,3409716024316,3409729049482,29049.482,5000.752,1
436,3409720000000,3409729060569,3409740220462,20220.462,5000.344,1
437,3409740000000,3409744006051,3409749176610,9176.610,5000.352,0
438,3409760000000,3409760102503,3409769125751,9125.751,5000.416,0
439,3409780000000,3409780058268,3409785059030,5059.030,5000.424,0
440,3409800000000,3409816017435,3409829014123,29014.123,5000.424,1
441,3409820000000,3409829029978,3409842030993,22030.993,5000.464,1
442,3409840000000,3409842084350,3409847110918,7110.918,5000.320,0
443,3409860000000,3409860040130,3409869069354,9069.354,5000.360,0
444,3409880000000,3409880059450,3409885294013,5294.013,5000.480,0
445,3409900000000,3409916531599,3409925549166,25549.166,5000.352,1
446,3409920000000,3409928004718,3409943533993,23533.993,5000.496,1
447,3409940000000,3409945941445,3409950984164,10984.164,5000.496,0
448,3409960000000,3409960071487,3409966759846,6759.846,5000.488,0
449,3409980000000,3409984067671,3409998542138,18542.138,5000.360,0
450,3410000000000,3410011385901,3410027869942,27869.942,5000.472,1
451,3410020000000,3410032017187,3410050946733,30946.733,5000.352,1
452,3410040000000,3410052297593,3410061354806,21354.806,5000.424,1
453,3410060000000,3410064037910,3410069063431,9063.431,5000.288,0
454,3410080000000,3410080008019,3410085256564,5256.564,5000.512,0
455,3410100000000,3410108040200,3410120738636,20738.636,5000.416,1
456,3410120000000,3410128031849,3410141029489,21029.489,5000.448,1
457,3410140000000,3410142230735,3410159237941,19237.941,5000.312,0
458,3410160000000,3410164016118,3410173040878,13040.878,5000.424,0
459,3410180000000,3410180040167,3410185044809,5044.809,5000.464,0
460,3410200000000,3410208047942,3410221070963,21070.963,5000.328,1
461,3410220000000,3410221086546,3410238094600,18094.600,5000.472,0
462,3410240000000,3410240045963,3410253131084,13131.084,5000.496,0
463,3410260000000,3410265778492,3410270784622,10784.622,5000.280,0
464,3410280000000,3410280065980,3410285070382,5070.382,5000.296,0
465,3410300000000,3410313711897,3410318713483,18713.483,5000.392,0
466,3410320000000,3410324038607,3410337039455,17039.455,5000.448,0
467,3410340000000,3410340011948,3410361005057,21005.057,5000.400,1
468,3410360000000,3410364021659,3410377023026,17023.026,5000.496,0
469,3410380000000,3410382029596,3410387030823,7030.823,5000.600,0
470,3410400000000,3410400061092,3410417094192,17094.192,5005.152,0
471,3410420000000,3410420028744,3410429107227,9107.227,5000.512,0
472,3410440000000,3410440054631,3410450033373,10033.373,5000.448,0
473,3410460000000,3410464034137,3410470151062,10151.062,5000.480,0
474,3410480000000,3410480670256,3410485671130,5671.130,5000.504,0
475,3410500000000,3410500272860,3410507934976,7934.976,5000.744,0
476,3410520000000,3410520036557,3410525040048,5040.048,5000.288,0
477,3410540000000,3410540053422,3410545076078,5076.078,5000.448,0
478,3410560000000,3410560023721,3410565320519,5320.519,5000.784,0
479,3410580000000,3410580058072,3410585059026,5059.026,5000.400,0
480,3410600000000,3410611857971,3410626768024,26768.024,5000.400,1
481,3410620000000,3410632019569,3410645020361,25020.361,5000.360,1
482,3410640000000,3410648009588,3410657008733,17008.733,5000.448,0
483,3410660000000,3410660007808,3410672682806,12682.806,5000.344,0
484,3410680000000,3410680064814,3410685065616,5065.616,5000.400,0
485,3410700000000,3410724016178,3410737162096,37162.096,5000.344,1
486,3410720000000,3410740007390,3410745364679,25364.679,5000.480,1
487,3410740000000,3410745399797,3410750433917,10433.917,5000.328,0
488,3410760000000,3410760039781,3410770984521,10984.521,5000.488,0
489,3410780000000,3410780060733,3410785061934,5061.934,5000.416,0
490,3410800000000,3410816033770,3410825034635,25034.635,5000.368,1
491,3410820000000,3410828018143,3410841130831,21130.831,5000.576,1
492,3410840000000,3410844021073,3410849042914,9042.914,5000.384,0
493,3410860000000,3410860020684,3410866404936,6404.936,5000.336,0
494,3410880000000,3410880019958,3410885020888,5020.888,5000.472,0
495,3410900000000,3410916518208,3410925517760,25517.760,5000.496,1
496,3410920000000,3410928005326,3410941020109,21020.109,5000.280,1
497,3410940000000,3410941114702,3410950487038,10487.038,5000.296,0
498,3410960000000,3410960022482,3410969035987,9035.987,5000.448,0
499,3410980000000,3410980057017,3410985086818,5086.818,5000.296,0
500,3411000000000,3411021489946,3411034489762,34489.762,5000.376,1
501,3411020000000,3411044128999,3411049279975,29279.975,5000.344,1
502,3411040000000,3411052005093,3411069026802,29026.802,5000.392,1
503,3411060000000,3411069037809,3411081710703,21710.703,5000.328,1
504,3411080000000,3411081746197,3411089823077,9823.077,5000.392,0
505,3411100000000,3411120016861,3411134983367,34983.367,5000.544,1
506,3411120000000,3411136484432,3411149345713,29345.713,5000.440,1
507,3411140000000,3411150011244,3411163023131,23023.131,5000.680,1
508,3411160000000,3411164004664,3411176130787,16130.787,5000.352,0
509,3411180000000,3411180059142,3411185075936,5075.936,5000.512,0
510,3411200000000,3411204503488,3411213504857,13504.857,5000.424,0
511,3411220000000,3411220044042,3411229110679,9110.679,5000.296,0
512,3411240000000,3411244036955,3411249130383,9130.383,5000.504,0
513,3411260000000,3411260036317,3411275940638,15940.638,5000.408,0
514,3411280000000,3411280038078,3411288225239,8225.239,5000.488,0
515,3411300000000,3411308040133,3411341069092,41069.092,5000.312,1
516,3411320000000,3411344675813,3411381112819,61112.819,5000.440,1
517,3411340000000,3411381127674,3411389466137,49466.137,5000.400,1
518,3411360000000,3411394093308,3411406675417,46675.417,5000.272,1
519,3411380000000,3411407023849,3411415201802,35201.802,5000.280,1
520,3411400000000,3411420585850,3411432316001,32316.001,5000.448,1
521,3411420000000,3411436024235,3411441024773,21024.773,5000.512,1
522,3411440000000,3411448026687,3411453678684,13678.684,5000.480,0
523,3411460000000,3411464072950,3411474273805,14273.805,5000.744,0
524,3411480000000,3411480017605,3411485061660,5061.660,5000.456,0
525,3411500000000,3411507354817,3411528362389,28362.389,5000.632,1
526,3411520000000,3411528374452,3411541445391,21445.391,5000.296,1
527,3411540000000,3411544005472,3411556685989,16685.989,5000.712,0
528,3411560000000,3411560017914,3411565041315,5041.315,5000.296,0
529,3411580000000,3411580005972,3411585030677,5030.677,5000.488,0
530,3411600000000,3411604016915,3411613036163,13036.163,5000.664,0
531,3411620000000,3411620004903,3411629009295,9009.295,5000.512,0
532,3411640000000,3411640017631,3411645018337,5018.337,5000.448,0
533,3411660000000,3411660008673,3411665009227,5009.227,5000.456,0
534,3411680000000,3411680076142,3411685082031,5082.031,5000.344,0
535,3411700000000,3411708019720,3411713025458,13025.458,5000.336,0
536,3411720000000,3411728021777,3411737073790,17073.790,5000.272,0
537,3411740000000,3411740005310,3411753063106,13063.106,5000.376,0
538,3411760000000,3411760623813,3411765630695,5630.695,5000.472,0
539,3411780000000,3411780065101,3411785072758,5072.758,5000.776,0
540,3411800000000,3411808010455,3411813011489,13011.489,5000.472,0
541,3411820000000,3411824019249,3411829020075,9020.075,5000.536,0
542,3411840000000,3411840022891,3411845023646,5023.646,5000.368,0
543,3411860000000,3411860003406,3411865007096,5007.096,5000.608,0
544,3411880000000,3411880060739,3411885062294,5062.294,5000.496,0
545,3411900000000,3411908035859,3411919631667,19631.667,5000.520,0
546,3411920000000,3411928010278,3411943121766,23121.766,5000.480,1
547,3411940000000,3411944016601,3411960864010,20864.010,5000.320,1
548,3411960000000,3411964049152,3411974544171,14544.171,5000.464,0
549,3411980000000,3411984021803,3411994662252,14662.252,5000.288,0
550,3412000000000,3412012040752,3412025053359,25053.359,5000.480,1
551,3412020000000,3412026119054,3412043140939,23140.939,5000.384,1
552,3412040000000,3412044010119,3412053335818,13335.818,5000.488,0
553,3412060000000,3412064010185,3412082467476,22467.476,5000.480,1
554,3412080000000,3412096020286,3412110325940,30325.940,5000.480,1
555,3412100000000,3412110775853,3412117879024,17879.024,5000.704,0
556,3412120000000,3412122228263,3412127228745,7228.745,5000.416,0
557,3412140000000,3412140038838,3412157036948,17036.948,5000.432,0
558,3412160000000,3412164006303,3412177026710,17026.710,5000.800,0
559,3412180000000,3412180050527,3412195877334,15877.334,5000.376,0
560,3412200000000,3412204007386,3412209023211,9023.211,5000.448,0
561,3412220000000,3412220035331,3412229055154,9055.154,5000.432,0
562,3412240000000,3412240047331,3412245064692,5064.692,5000.328,0
563,3412260000000,3412264032636,3412273035661,13035.661,5000.504,0
564,3412280000000,3412280431211,3412286067746,6067.746,5000.384,0
565,3412300000000,3412312028860,3412325072009,25072.009,5000.304,1
566,3412320000000,3412328015944,3412345009799,25009.799,5000.296,1
567,3412340000000,3412345019334,3412350022216,10022.216,5000.432,0
568,3412360000000,3412364005156,3412369005783,9005.783,5000.320,0
569,3412380000000,3412380059355,3412385355194,5355.194,5000.488,0
570,3412400000000,3412412011612,3412427019347,27019.347,5000.432,1
571,3412420000000,3412427035218,3412441567184,21567.184,5000.456,1
572,3412440000000,3412444015617,3412459008752,19008.752,5000.624,0
573,3412460000000,3412460017460,3412470221186,10221.186,5000.472,0
574,3412480000000,3412480020333,3412485328082,5328.082,5000.624,0
575,3412500000000,3412502940382,3412507941385,7941.385,5000.480,0
576,3412520000000,3412524009367,3412537027709,17027.709,5000.536,0
577,3412540000000,3412540918851,3412547200278,7200.278,5000.432,0
578,3412560000000,3412568059557,3412577070389,17070.389,5000.424,0
579,3412580000000,3412580017707,3412587859876,7859.876,5000.480,0
580,3412600000000,3412612007305,3412623986719,23986.719,5000.432,1
581,3412620000000,3412636006281,3412645013674,25013.674,5000.488,1
582,3412640000000,3412646047659,3412651048422,11048.422,5000.472,0
583,3412660000000,3412660026792,3412670702950,10702.950,5000.296,0
584,3412680000000,3412680063182,3412685076624,5076.624,5000.504,0
585,3412700000000,3412713733385,3412732890276,32890.276,5000.320,1
586,3412720000000,3412736006071,3412741062406,21062.406,5000.368,1
587,3412740000000,3412744005709,3412756368432,16368.432,5000.392,0
588,3412760000000,3412764014054,3412769037174,9037.174,5000.456,0
589,3412780000000,3412782020855,3412787304518,7304.518,5000.336,0
590,3412800000000,3412800042584,3412805185128,5185.128,5000.464,0
591,3412820000000,3412824033000,3412833046176,13046.176,5000.432,0
592,3412840000000,3412842052185,3412847052995,7052.995,5000.504,0
593,3412860000000,3412860012485,3412865019375,5019.375,5000.360,0
594,3412880000000,3412880059732,3412885363393,5363.393,5000.392,0
595,3412900000000,3412900034511,3412909240106,9240.106,5000.360,0
596,3412920000000,3412924011264,3412929043376,9043.376,5000.560,0
597,3412940000000,3412940020938,3412945479789,5479.789,5000.440,0
598,3412960000000,3412960024051,3412967540145,7540.145,5000.512,0
599,3412980000000,3412980072305,3412985392910,5392.910,5000.328,0
600,3413000000000,3413001798541,3413014803820,14803.820,5000.504,0
601,3413020000000,3413024028294,3413032672991,12672.991,5000.304,0
602,3413040000000,3413040011241,3413045011676,5011.676,5000.392,0
603,3413060000000,3413060027097,3413070862493,10862.493,5000.264,0
604,3413080000000,3413080025907,3413085052931,5052.931,5000.496,0
605,3413100000000,3413115957843,3413127254943,27254.943,5000.408,1
606,3413120000000,3413128004588,3413145024897,25024.897,5000.416,1
607,3413140000000,3413147550932,3413162261279,22261.279,5000.432,1
608,3413160000000,3413163182360,3413168207969,8207.969,5000.272,0
609,3413180000000,3413180062831,3413185077392,5077.392,5000.400,0
610,3413200000000,3413216120431,3413226387265,26387.265,5000.336,1
611,3413220000000,3413236003888,3413241004578,21004.578,5000.704,1
612,3413240000000,3413241009922,3413251016206,11016.206,5000.384,0
613,3413260000000,3413264005558,3413272263970,12263.970,5000.488,0
614,3413280000000,3413280062365,3413287251554,7251.554,5000.456,0
615,3413300000000,3413317825833,3413330392614,30392.614,5000.472,1
616,3413320000000,3413332013135,3413341055285,21055.285,5000.448,1
617,3413340000000,3413344009219,3413352286774,12286.774,5000.424,0
618,3413360000000,3413360125038,3413365126056,5126.056,5000.704,0
619,3413380000000,3413380064404,3413385101627,5101.627,5000.408,0
620,3413400000000,3413412006861,3413427036473,27036.473,5000.296,1
621,3413420000000,3413432009102,3413437009784,17009.784,5000.344,0
622,3413440000000,3413444005442,3413458299801,18299.801,5000.448,0
623,3413460000000,3413460016852,3413469065393,9065.393,5000.272,0
624,3413480000000,3413480015197,3413485019551,5019.551,5000.432,0
625,3413500000000,3413516006482,3413526405691,26405.691,5000.424,1
626,3413520000000,3413528009493,3413537005975,17005.975,5000.360,0
627,3413540000000,3413540008193,3413549021538,9021.538,5000.520,0
628,3413560000000,3413568039774,3413575233003,15233.003,5000.360,0
629,3413580000000,3413584014882,3413589061985,9061.985,5000.360,0
630,3413600000000,3413620011910,3413633083625,33083.625,5000.336,1
631,3413620000000,3413636004666,3413641165465,21165.465,5000.272,1
632,3413640000000,3413643666078,3413648666720,8666.720,5000.376,0
633,3413660000000,3413660006937,3413666934112,6934.112,5000.360,0
634,3413680000000,3413680058911,3413685060106,5060.106,5000.448,0
635,3413700000000,3413720026948,3413729055323,29055.323,5000.520,1
636,3413720000000,3413732006010,3413741048231,21048.231,5000.392,1
637,3413740000000,3413744005261,3413753067250,13067.250,5000.448,0
638,3413760000000,3413768028708,3413773215937,13215.937,5000.552,0
639,3413780000000,3413780059478,3413785060336,5060.336,5000.304,0
640,3413800000000,3413808030726,3413818296704,18296.704,5000.312,0
641,3413820000000,3413820662431,3413833681365,13681.365,5000.336,0
642,3413840000000,3413840041946,3413849060306,9060.306,5000.440,0
643,3413860000000,3413860031908,3413865032975,5032.975,5000.760,0
644,3413880000000,3413880060772,3413885066302,5066.302,5000.392,0
645,3413900000000,3413905333772,3413917814471,17814.471,5000.504,0
646,3413920000000,3413924036046,3413940454620,20454.620,5000.480,1
647,3413940000000,3413944006538,3413951174031,11174.031,5000.432,0
648,3413960000000,3413960051816,3413977142583,17142.583,5000.400,0
649,3413980000000,3413980059925,3414001393431,21393.431,5000.264,1
650,3414000000000,3414011696981,3414023318095,23318.095,5000.480,1
651,3414020000000,3414032034867,3414057147231,37147.231,5000.480,1
652,3414040000000,3414057215730,3414066321243,26321.243,5000.408,1
653,3414060000000,3414072063405,3414086912792,26912.792,5000.272,1
654,3414080000000,3414095995427,3414117113947,37113.947,5000.376,1
655,3414100000000,3414117235491,3414129899237,29899.237,5000.296,1
656,3414120000000,3414132038233,3414141064504,21064.504,5000.352,1
657,3414140000000,3414144036954,3414151260245,11260.245,5000.472,0
658,3414160000000,3414160044988,3414165045666,5045.666,5000.424,0
659,3414180000000,3414180028028,3414185040536,5040.536,5000.424,0
660,3414200000000,3414204551416,3414217553755,17553.755,5000.488,0
661,3414220000000,3414224005756,3414236707908,16707.908,5000.680,0
662,3414240000000,3414240017174,3414253029953,13029.953,5000.520,0
663,3414260000000,3414264006392,3414277006931,17006.931,5000.784,0
664,3414280000000,3414284012717,3414290013806,10013.806,5000.320,0
665,3414300000000,3414304007948,3414316601531,16601.531,5000.496,0
666,3414320000000,3414320219352,3414337933141,17933.141,5000.440,0
667,3414340000000,3414340209327,3414359247576,19247.576,5000.456,0
668,3414360000000,3414360130251,3414376371149,16371.149,5000.576,0
669,3414380000000,3414384006740,3414389614023,9614.023,5000.736,0
670,3414400000000,3414400019678,3414410118090,10118.090,5000.312,0
671,3414420000000,3414420055250,3414445871325,25871.325,5011.504,1
672,3414440000000,3414445896795,3414450897441,10897.441,5000.488,0
673,3414460000000,3414460004609,3414465005031,5005.031,5000.424,0
674,3414480000000,3414480990083,3414486032790,6032.790,5000.480,0
675,3414500000000,3414512024228,3414518211488,18211.488,5000.472,0
676,3414520000000,3414520010611,3414529985280,9985.280,5000.480,0
677,3414540000000,3414540091227,3414545112623,5112.623,5000.512,0
678,3414560000000,3414560035573,3414569055732,9055.732,5000.376,0
679,3414580000000,3414580032164,3414585043184,5043.184,5000.288,0
680,3414600000000,3414616032645,3414632087004,32087.004,5000.592,1
681,3414620000000,3414636129916,3414641169039,21169.039,5000.344,1
682,3414640000000,3414644005034,3414657020732,17020.732,5000.344,0
683,3414660000000,3414660028132,3414669040987,9040.987,5000.520,0
684,3414680000000,3414680061080,3414685069781,5069.781,5000.416,0
685,3414700000000,3414718174823,3414723189707,23189.707,5000.264,1
686,3414720000000,3414736006019,3414752094464,32094.464,5000.400,1
687,3414740000000,3414759979637,3414764990914,24990.914,5000.368,1
688,3414760000000,3414765000106,3414774128129,14128.129,5000.400,0
689,3414780000000,3414780016065,3414785024622,5024.622,5000.336,0
690,3414800000000,3414804012682,3414809037438,9037.438,5000.288,0
691,3414820000000,3414824028151,3414829055795,9055.795,5000.472,0
692,3414840000000,3414846382442,3414851383528,11383.528,5000.760,0
693,3414860000000,3414864037043,3414880828831,20828.831,5000.464,1
694,3414880000000,3414880848622,3414885849219,5849.219,5000.520,0
695,3414900000000,3414900018821,3414915881010,15881.010,5000.272,0
696,3414920000000,3414920007156,3414933008199,13008.199,5000.328,0
697,3414940000000,3414940010665,3414953011709,13011.709,5000.504,0
698,3414960000000,3414964005723,3414973010579,13010.579,5000.344,0
699,3414980000000,3414980017957,3414985026330,5026.330,5000.440,0
700,3415000000000,3415004042540,3415017060710,17060.710,5000.784,0
701,3415020000000,3415020007858,3415033008701,13008.701,5000.400,0
702,3415040000000,3415040031446,3415053051096,13051.096,5000.416,0
703,3415060000000,3415064007481,3415073030904,13030.904,5000.312,0
704,3415080000000,3415080056745,3415085075781,5075.781,5000.280,0
705,3415100000000,3415104013085,3415117023479,17023.479,5000.264,0
706,3415120000000,3415120005497,3415126433219,6433.219,5000.440,0
707,3415140000000,3415140026101,3415157029555,17029.555,5000.432,0
708,3415160000000,3415160026387,3415173042157,13042.157,5000.600,0
709,3415180000000,3415180027313,3415185041086,5041.086,5000.480,0
710,3415200000000,3415204536511,3415213541039,13541.039,5000.504,0
711,3415220000000,3415220058147,3415231487051,11487.051,5000.392,0
712,3415240000000,3415240057273,3415253095282,13095.282,5000.296,0
713,3415260000000,3415264006966,3415273024900,13024.900,5000.440,0
714,3415280000000,3415280057117,3415285061538,5061.538,5000.400,0
715,3415300000000,3415304018457,3415313019321,13019.321,5000.360,0
716,3415320000000,3415320447326,3415336034878,16034.878,5000.320,0
717,3415340000000,3415340033737,3415357043870,17043.870,5000.352,0
718,3415360000000,3415360006785,3415373020107,13020.107,5000.384,0
719,3415380000000,3415380059699,3415385060257,5060.257,5000.280,0
720,3415400000000,3415404013207,3415413015264,13015.264,5000.512,0
721,3415420000000,3415424005646,3415433000959,13000.959,5000.320,0
722,3415440000000,3415440006569,3415453006484,13006.484,5000.472,0
723,3415460000000,3415460005239,3415483886032,23886.032,5000.464,1
724,3415480000000,3415487115368,3415495251765,15251.765,5000.272,0
725,3415500000000,3415528014862,3415545413768,45413.768,5000.472,1
726,3415520000000,3415556021713,3415562519295,42519.295,5000.496,1
727,3415540000000,3415566361605,3415571362010,31362.010,5000.360,1
728,3415560000000,3415575065106,3415585577377,25577.377,5000.592,1
729,3415580000000,3415592023443,3415600307820,20307.820,5000.504,1
730,3415600000000,3415603073813,3415622206727,22206.727,5000.296,1
731,3415620000000,3415623327849,3415640345958,20345.958,5000.448,1
732,3415640000000,3415644005632,3415659241680,19241.680,5000.280,0
733,3415660000000,3415668029999,3415673053459,13053.459,5000.408,0
734,3415680000000,3415680031048,3415685048252,5048.252,5000.384,0
735,3415700000000,3415710937802,3415715945687,15945.687,5000.680,0
736,3415720000000,3415728056368,3415745121129,25121.129,5000.416,1
737,3415740000000,3415745133144,3415750133710,10133.710,5000.536,0
738,3415760000000,3415768013167,3415773156466,13156.466,5000.376,0
739,3415780000000,3415780069939,3415785077736,5077.736,5000.440,0
740,3415800000000,3415802841705,3415820117204,20117.204,5000.520,1
741,3415820000000,3415823952418,3415833894257,13894.257,5000.728,0
742,3415840000000,3415840045215,3415853077520,13077.520,5000.576,0
743,3415860000000,3415860039653,3415873066503,13066.503,5000.416,0
744,3415880000000,3415880057234,3415885061216,5061.216,5000.400,0
745,3415900000000,3415904017654,3415917396959,17396.959,5000.432,0
746,3415920000000,3415920011842,3415933101247,13101.247,5000.472,0
747,3415940000000,3415940075899,3415953111468,13111.468,5000.408,0
748,3415960000000,3415960101407,3415985185453,25185.453,5000.320,1
749,3415980000000,3415988031352,3415999278796,19278.796,5000.296,0
750,3416000000000,3416005364343,3416036749000,36749.000,5000.288,1
751,3416020000000,3416040021085,3416060333901,40333.901,5000.280,1
752,3416040000000,3416060425487,3416084387267,44387.267,5000.504,1
753,3416060000000,3416084411113,3416104674541,44674.541,5000.448,1
754,3416080000000,3416106582817,3416115985389,35985.389,5000.464,1
755,3416100000000,3416163576219,3416177720159,77720.159,5000.512,1
756,3416120000000,3416184063999,3416199077103,79077.103,5000.488,1
757,3416140000000,3416200018725,3416225008410,85008.410,5000.552,1
758,3416160000000,3416225169847,3416231968599,71968.599,5000.360,1
759,3416180000000,3416232996832,3416241996825,61996.825,5000.600,1
760,3416200000000,3416243011386,3416253075081,53075.081,5002.104,1
761,3416220000000,3416256005854,3416263091235,43091.235,5000.504,1
762,3416240000000,3416268004886,3416278912418,38912.418,5000.392,1
763,3416260000000,3416280110031,3416294875064,34875.064,5000.352,1
764,3416280000000,3416300006845,3416305010434,25010.434,5000.520,1
765,3416300000000,3416305015673,3416312808445,12808.445,5000.264,0
766,3416320000000,3416320147289,3416325151782,5151.782,5000.288,0
767,3416340000000,3416342525874,3416347526599,7526.599,5000.312,0
768,3416360000000,3416360006846,3416365007372,5007.372,5000.368,0
769,3416380000000,3416384015103,3416389948948,9948.948,5000.416,0
770,3416400000000,3416400005475,3416409077862,9077.862,5000.280,0
771,3416420000000,3416424081486,3416433674629,13674.629,5000.488,0
772,3416440000000,3416440005927,3416445010300,5010.300,5000.280,0
773,3416460000000,3416460007733,3416469016788,9016.788,5000.432,0
774,3416480000000,3416480008531,3416485009088,5009.088,5000.432,0
775,3416500000000,3416500019432,3416505971403,5971.403,5000.504,0
776,3416520000000,3416520009151,3416525010132,5010.132,5000.488,0
777,3416540000000,3416540024932,3416545025881,5025.881,5000.368,0
778,3416560000000,3416560062807,3416573407626,13407.626,5000.296,0
779,3416580000000,3416584011372,3416590092886,10092.886,5000.384,0
780,3416600000000,3416604008369,3416617030139,17030.139,5000.400,0
781,3416620000000,3416620008349,3416633199739,13199.739,5000.304,0
782,3416640000000,3416648055605,3416657086547,17086.547,5000.520,0
783,3416660000000,3416660053638,3416673087223,13087.223,5000.496,0
784,3416680000000,3416680118247,3416685131860,5131.860,5000.456,0
785,3416700000000,3416708036297,3416713037206,13037.206,5000.504,0
786,3416720000000,3416720034033,3416725034927,5034.927,5000.536,0
787,3416740000000,3416740041663,3416745077210,5077.210,5000.304,0
788,3416760000000,3416760032581,3416776225227,16225.227,5000.768,0
789,3416780000000,3416780059194,3416785060495,5060.495,5000.736,0
790,3416800000000,3416804010390,3416813019165,13019.165,5000.520,0
791,3416820000000,3416820036455,3416825115831,5115.831,5000.336,0
792,3416840000000,3416844120058,3416850161223,10161.223,5000.376,0
793,3416860000000,3416860031611,3416873060709,13060.709,5000.304,0
794,3416880000000,3416880058968,3416885783147,5783.147,5000.472,0
795,3416900000000,3416924007194,3416929007935,29007.935,5000.288,1
796,3416920000000,3416929851653,3416944007720,24007.720,5004.992,1
797,3416940000000,3416948005315,3416954003427,14003.427,5000.472,0
798,3416960000000,3416968003569,3416973077546,13077.546,5000.288,0
799,3416980000000,3416980019744,3416985023326,5023.326,5000.296,0
800,3417000000000,3417015398588,3417028783021,28783.021,5000.352,1
801,3417020000000,3417030851286,3417046951378,26951.378,5000.456,1
802,3417040000000,3417048030359,3417059046716,19046.716,5000.464,0
803,3417060000000,3417060006089,3417067632401,7632.401,5000.272,0
804,3417080000000,3417080025670,3417085043706,5043.706,5000.432,0
805,3417100000000,3417120031330,3417130088273,30088.273,5000.528,1
806,3417120000000,3417136005543,3417141669398,21669.398,5000.296,1
807,3417140000000,3417143610312,3417161087004,21087.004,5000.408,1
808,3417160000000,3417161458387,3417170460555,10460.555,5000.472,0
809,3417180000000,3417181489719,3417186502819,6502.819,5000.312,0
810,3417200000000,3417216415371,3417240123888,40123.888,5000.504,1
811,3417220000000,3417244008498,3417249013367,29013.367,5000.520,1
812,3417240000000,3417264006920,3417274057024,34057.024,5000.400,1
813,3417260000000,3417274096733,3417279115489,19115.489,5000.304,0
814,3417280000000,3417284014390,3417289015131,9015.131,5000.496,0
815,3417300000000,3417300025768,3417305026462,5026.462,5000.360,0
816,3417320000000,3417324030649,3417329053125,9053.125,5000.600,0
817,3417340000000,3417343534729,3417348535487,8535.487,5000.440,0
818,3417360000000,3417364004839,3417369005628,9005.628,5000.464,0
819,3417380000000,3417380058086,3417385059020,5059.020,5000.328,0
820,3417400000000,3417415543299,3417432323992,32323.992,5000.344,1
821,3417420000000,3417432334263,3417437334917,17334.917,5000.608,0
822,3417440000000,3417440040113,3417449048953,9048.953,5000.408,0
823,3417460000000,3417460033336,3417469046175,9046.175,5000.288,0
824,3417480000000,3417480058228,3417485081856,5081.856,5000.376,0
825,3417500000000,3417512015694,3417525014113,25014.113,5000.480,1
826,3417520000000,3417532010660,3417541036123,21036.123,5000.600,1
827,3417540000000,3417544015076,3417549043055,9043.055,5000.352,0
828,3417560000000,3417560044142,3417569806993,9806.993,5000.440,0
829,3417580000000,3417580376876,3417585571556,5571.556,5000.448,0
830,3417600000000,3417600049609,3417605051286,5051.286,5000.280,0
831,3417620000000,3417620014481,3417625320066,5320.066,5000.288,0
832,3417640000000,3417640046821,3417645090632,5090.632,5000.368,0
833,3417660000000,3417660036884,3417666197161,6197.161,5000.288,0
834,3417680000000,3417680036042,3417685107443,5107.443,5000.328,0
835,3417700000000,3417700041624,3417709048975,9048.975,5000.408,0
836,3417720000000,3417720911657,3417733158960,13158.960,5000.288,0
837,3417740000000,3417740008542,3417749009230,9009.230,5000.496,0
838,3417760000000,3417764005879,3417769006820,9006.820,5000.376,0
839,3417780000000,3417780061494,3417785062500,5062.500,5000.536,0
840,3417800000000,3417804011370,3417813016171,13016.171,5000.448,0
841,3417820000000,3417820016341,3417825306983,5306.983,5000.320,0
842,3417840000000,3417844006447,3417853008751,13008.751,5000.336,0
843,3417860000000,3417864005141,3417869005771,9005.771,5000.352,0
844,3417880000000,3417880060036,3417885075329,5075.329,5000.504,0
845,3417900000000,3417904041894,3417913071997,13071.997,5000.304,0
846,3417920000000,3417920084759,3417933065683,13065.683,5000.392,0
847,3417940000000,3417940025345,3417950309400,10309.400,5000.304,0
848,3417960000000,3417960060877,3417979320502,19320.502,5000.344,0
849,3417980000000,3417980017677,3418000841043,20841.043,5000.472,1
850,3418000000000,3418000852962,3418005901004,5901.004,5000.400,0
851,3418020000000,3418020083501,3418039524018,19524.018,5000.504,0
852,3418040000000,3418040008024,3418065017179,25017.179,5000.264,1
853,3418060000000,3418076017721,3418088912947,28912.947,5000.520,1
854,3418080000000,3418100268864,3418117695425,37695.425,5000.352,1
855,3418100000000,3418117884564,3418122892336,22892.336,5000.568,1
856,3418120000000,3418131027693,3418147535613,27535.613,5001.184,1
857,3418140000000,3418148294128,3418159971527,19971.527,5000.328,0
858,3418160000000,3418172004477,3418183055903,23055.903,5000.688,1
859,3418180000000,3418188043182,3418193103671,13103.671,5000.504,0
860,3418200000000,3418205278787,3418214293211,14293.211,5000.464,0
861,3418220000000,3418220013878,3418233019529,13019.529,5000.504,0
862,3418240000000,3418240037986,3418245067782,5067.782,5000.360,0
863,3418260000000,3418260011827,3418265020591,5020.591,5000.424,0
864,3418280000000,3418280006361,3418285006742,5006.742,5000.288,0
865,3418300000000,3418308027827,3418313041735,13041.735,5000.344,0
866,3418320000000,3418320013452,3418326617627,6617.627,5000.376,0
867,3418340000000,3418340007859,3418345158726,5158.726,5000.296,0
868,3418360000000,3418360004689,3418365016470,5016.470,5000.352,0
869,3418380000000,3418380060395,3418385061721,5061.721,5000.600,0
870,3418400000000,3418408039384,3418426309158,26309.158,5000.296,1
